metodo,imagen_id,nivel_brillo,estado_ojo,ear_ref,clase_ref,ear_mejorada,clase_predicha,resultado
GAMMA,closed_eye_0139.jpg_face_1,B15,cerrado,0.065564,cerrado,0.066377,cerrado,TP
GAMMA,closed_eye_0139.jpg_face_1,B25,cerrado,0.065564,cerrado,0.045877,cerrado,TP
GAMMA,closed_eye_0139.jpg_face_1,B40,cerrado,0.065564,cerrado,0.058252,cerrado,TP
GAMMA,closed_eye_0142.jpg_face_1,B5,cerrado,0.039781,cerrado,0.054146,cerrado,TP
GAMMA,closed_eye_0142.jpg_face_1,B10,cerrado,0.039781,cerrado,0.052495,cerrado,TP
GAMMA,closed_eye_0142.jpg_face_1,B15,cerrado,0.039781,cerrado,0.047106,cerrado,TP
GAMMA,closed_eye_0142.jpg_face_1,B25,cerrado,0.039781,cerrado,0.053909,cerrado,TP
GAMMA,closed_eye_0142.jpg_face_1,B40,cerrado,0.039781,cerrado,0.045566,cerrado,TP
GAMMA,closed_eye_0151.jpg_face_1,B5,cerrado,0.052451,cerrado,0.045094,cerrado,TP
GAMMA,closed_eye_0151.jpg_face_1,B10,cerrado,0.052451,cerrado,0.048337,cerrado,TP
GAMMA,closed_eye_0151.jpg_face_1,B15,cerrado,0.052451,cerrado,0.043587,cerrado,TP
GAMMA,closed_eye_0151.jpg_face_1,B25,cerrado,0.052451,cerrado,0.046197,cerrado,TP
GAMMA,closed_eye_0151.jpg_face_1,B40,cerrado,0.052451,cerrado,0.050893,cerrado,TP
GAMMA,closed_eye_0151.jpg_face_2,B5,cerrado,0.038325,cerrado,0.069067,cerrado,TP
GAMMA,closed_eye_0151.jpg_face_2,B10,cerrado,0.038325,cerrado,0.047789,cerrado,TP
GAMMA,closed_eye_0151.jpg_face_2,B15,cerrado,0.038325,cerrado,0.042267,cerrado,TP
GAMMA,closed_eye_0151.jpg_face_2,B25,cerrado,0.038325,cerrado,0.036231,cerrado,TP
GAMMA,closed_eye_0151.jpg_face_2,B40,cerrado,0.038325,cerrado,0.029417,cerrado,TP
GAMMA,closed_eye_0161.jpg_face_1,B5,cerrado,0.086532,cerrado,0.077292,cerrado,TP
GAMMA,closed_eye_0161.jpg_face_1,B10,cerrado,0.086532,cerrado,0.084552,cerrado,TP
GAMMA,closed_eye_0161.jpg_face_1,B15,cerrado,0.086532,cerrado,0.088448,cerrado,TP
GAMMA,closed_eye_0161.jpg_face_1,B25,cerrado,0.086532,cerrado,0.088711,cerrado,TP
GAMMA,closed_eye_0161.jpg_face_1,B40,cerrado,0.086532,cerrado,0.108416,cerrado,TP
GAMMA,closed_eye_0162.jpg_face_1,B5,cerrado,0.03802,cerrado,0.045073,cerrado,TP
GAMMA,closed_eye_0162.jpg_face_1,B10,cerrado,0.03802,cerrado,0.040184,cerrado,TP
GAMMA,closed_eye_0162.jpg_face_1,B15,cerrado,0.03802,cerrado,0.044998,cerrado,TP
GAMMA,closed_eye_0162.jpg_face_1,B25,cerrado,0.03802,cerrado,0.04542,cerrado,TP
GAMMA,closed_eye_0162.jpg_face_1,B40,cerrado,0.03802,cerrado,0.050075,cerrado,TP
GAMMA,closed_eye_0165.jpg_face_2,B5,cerrado,0.092497,cerrado,0.176827,abierto,FN
GAMMA,closed_eye_0165.jpg_face_2,B10,cerrado,0.092497,cerrado,0.126041,cerrado,TP
GAMMA,closed_eye_0165.jpg_face_2,B15,cerrado,0.092497,cerrado,0.124754,cerrado,TP
GAMMA,closed_eye_0165.jpg_face_2,B25,cerrado,0.092497,cerrado,0.112617,cerrado,TP
GAMMA,closed_eye_0165.jpg_face_2,B40,cerrado,0.092497,cerrado,0.105021,cerrado,TP
GAMMA,closed_eye_0168.jpg_face_1,B5,cerrado,0.063652,cerrado,0.081779,cerrado,TP
GAMMA,closed_eye_0168.jpg_face_1,B10,cerrado,0.063652,cerrado,0.072247,cerrado,TP
GAMMA,closed_eye_0168.jpg_face_1,B15,cerrado,0.063652,cerrado,0.070707,cerrado,TP
GAMMA,closed_eye_0168.jpg_face_1,B25,cerrado,0.063652,cerrado,0.061169,cerrado,TP
GAMMA,closed_eye_0168.jpg_face_1,B40,cerrado,0.063652,cerrado,0.059147,cerrado,TP
GAMMA,closed_eye_0171.jpg_face_1,B5,cerrado,0.032013,cerrado,0.094738,cerrado,TP
GAMMA,closed_eye_0171.jpg_face_1,B10,cerrado,0.032013,cerrado,0.057753,cerrado,TP
GAMMA,closed_eye_0171.jpg_face_1,B15,cerrado,0.032013,cerrado,0.05141,cerrado,TP
GAMMA,closed_eye_0171.jpg_face_1,B25,cerrado,0.032013,cerrado,0.029771,cerrado,TP
GAMMA,closed_eye_0171.jpg_face_1,B40,cerrado,0.032013,cerrado,0.034053,cerrado,TP
GAMMA,closed_eye_0178.jpg_face_1,B5,cerrado,0.135862,cerrado,,no_det,no_det
GAMMA,closed_eye_0178.jpg_face_1,B10,cerrado,0.135862,cerrado,0.165169,abierto,FN
GAMMA,closed_eye_0178.jpg_face_1,B15,cerrado,0.135862,cerrado,0.155232,abierto,FN
GAMMA,closed_eye_0178.jpg_face_1,B25,cerrado,0.135862,cerrado,0.156024,abierto,FN
GAMMA,closed_eye_0178.jpg_face_1,B40,cerrado,0.135862,cerrado,0.142092,cerrado,TP
GAMMA,closed_eye_0183.jpg_face_1,B5,cerrado,0.041944,cerrado,0.077073,cerrado,TP
GAMMA,closed_eye_0183.jpg_face_1,B10,cerrado,0.041944,cerrado,0.052934,cerrado,TP
GAMMA,closed_eye_0183.jpg_face_1,B15,cerrado,0.041944,cerrado,0.04615,cerrado,TP
GAMMA,closed_eye_0183.jpg_face_1,B25,cerrado,0.041944,cerrado,0.045152,cerrado,TP
GAMMA,closed_eye_0183.jpg_face_1,B40,cerrado,0.041944,cerrado,0.042704,cerrado,TP
GAMMA,closed_eye_0185.jpg_face_1,B5,cerrado,0.027319,cerrado,0.04128,cerrado,TP
GAMMA,closed_eye_0185.jpg_face_1,B10,cerrado,0.027319,cerrado,0.025702,cerrado,TP
GAMMA,closed_eye_0185.jpg_face_1,B15,cerrado,0.027319,cerrado,0.02658,cerrado,TP
GAMMA,closed_eye_0185.jpg_face_1,B25,cerrado,0.027319,cerrado,0.026272,cerrado,TP
GAMMA,closed_eye_0185.jpg_face_1,B40,cerrado,0.027319,cerrado,0.034198,cerrado,TP
GAMMA,closed_eye_0189.jpg_face_1,B5,cerrado,0.1466,cerrado,0.161932,abierto,FN
GAMMA,closed_eye_0189.jpg_face_1,B10,cerrado,0.1466,cerrado,0.140871,cerrado,TP
GAMMA,closed_eye_0189.jpg_face_1,B15,cerrado,0.1466,cerrado,0.153918,cerrado,TP
GAMMA,closed_eye_0189.jpg_face_1,B25,cerrado,0.1466,cerrado,0.136023,cerrado,TP
GAMMA,closed_eye_0189.jpg_face_1,B40,cerrado,0.1466,cerrado,0.139296,cerrado,TP
GAMMA,closed_eye_0191.jpg_face_1,B5,cerrado,0.094616,cerrado,0.156536,abierto,FN
GAMMA,closed_eye_0191.jpg_face_1,B10,cerrado,0.094616,cerrado,0.119555,cerrado,TP
GAMMA,closed_eye_0191.jpg_face_1,B15,cerrado,0.094616,cerrado,0.115007,cerrado,TP
GAMMA,closed_eye_0191.jpg_face_1,B25,cerrado,0.094616,cerrado,0.115832,cerrado,TP
GAMMA,closed_eye_0191.jpg_face_1,B40,cerrado,0.094616,cerrado,0.111931,cerrado,TP
GAMMA,closed_eye_0192.jpg_face_1,B5,cerrado,0.061993,cerrado,0.081245,cerrado,TP
GAMMA,closed_eye_0192.jpg_face_1,B10,cerrado,0.061993,cerrado,0.072053,cerrado,TP
GAMMA,closed_eye_0192.jpg_face_1,B15,cerrado,0.061993,cerrado,0.06189,cerrado,TP
GAMMA,closed_eye_0192.jpg_face_1,B25,cerrado,0.061993,cerrado,0.070453,cerrado,TP
GAMMA,closed_eye_0192.jpg_face_1,B40,cerrado,0.061993,cerrado,0.052687,cerrado,TP
GAMMA,closed_eye_0195.jpg_face_1,B5,cerrado,0.071417,cerrado,0.098014,cerrado,TP
GAMMA,closed_eye_0195.jpg_face_1,B10,cerrado,0.071417,cerrado,0.079924,cerrado,TP
GAMMA,closed_eye_0195.jpg_face_1,B15,cerrado,0.071417,cerrado,0.083548,cerrado,TP
GAMMA,closed_eye_0195.jpg_face_1,B25,cerrado,0.071417,cerrado,0.08281,cerrado,TP
GAMMA,closed_eye_0195.jpg_face_1,B40,cerrado,0.071417,cerrado,0.079778,cerrado,TP
GAMMA,closed_eye_0209.jpg_face_1,B5,cerrado,0.068434,cerrado,0.079776,cerrado,TP
GAMMA,closed_eye_0209.jpg_face_1,B10,cerrado,0.068434,cerrado,0.093147,cerrado,TP
GAMMA,closed_eye_0209.jpg_face_1,B15,cerrado,0.068434,cerrado,0.101335,cerrado,TP
GAMMA,closed_eye_0209.jpg_face_1,B25,cerrado,0.068434,cerrado,0.107358,cerrado,TP
GAMMA,closed_eye_0209.jpg_face_1,B40,cerrado,0.068434,cerrado,0.094227,cerrado,TP
GAMMA,closed_eye_0212.jpg_face_1,B5,cerrado,0.02427,cerrado,0.07562,cerrado,TP
GAMMA,closed_eye_0212.jpg_face_1,B10,cerrado,0.02427,cerrado,0.068781,cerrado,TP
GAMMA,closed_eye_0212.jpg_face_1,B15,cerrado,0.02427,cerrado,0.05765,cerrado,TP
GAMMA,closed_eye_0212.jpg_face_1,B25,cerrado,0.02427,cerrado,0.042078,cerrado,TP
GAMMA,closed_eye_0212.jpg_face_1,B40,cerrado,0.02427,cerrado,0.049682,cerrado,TP
GAMMA,closed_eye_0228.jpg_face_2,B5,cerrado,0.05744,cerrado,0.149744,cerrado,TP
GAMMA,closed_eye_0228.jpg_face_2,B10,cerrado,0.05744,cerrado,0.118204,cerrado,TP
GAMMA,closed_eye_0228.jpg_face_2,B15,cerrado,0.05744,cerrado,0.124512,cerrado,TP
GAMMA,closed_eye_0228.jpg_face_2,B25,cerrado,0.05744,cerrado,0.102251,cerrado,TP
GAMMA,closed_eye_0228.jpg_face_2,B40,cerrado,0.05744,cerrado,0.095728,cerrado,TP
GAMMA,closed_eye_0238.jpg_face_2,B5,cerrado,0.057296,cerrado,0.0816,cerrado,TP
GAMMA,closed_eye_0238.jpg_face_2,B10,cerrado,0.057296,cerrado,0.094546,cerrado,TP
GAMMA,closed_eye_0238.jpg_face_2,B15,cerrado,0.057296,cerrado,0.075799,cerrado,TP
GAMMA,closed_eye_0238.jpg_face_2,B25,cerrado,0.057296,cerrado,0.076253,cerrado,TP
GAMMA,closed_eye_0238.jpg_face_2,B40,cerrado,0.057296,cerrado,0.06328,cerrado,TP
GAMMA,closed_eye_0241.jpg_face_1,B5,cerrado,0.078336,cerrado,0.13312,cerrado,TP
GAMMA,closed_eye_0241.jpg_face_1,B10,cerrado,0.078336,cerrado,0.108921,cerrado,TP
GAMMA,closed_eye_0241.jpg_face_1,B15,cerrado,0.078336,cerrado,0.093762,cerrado,TP
GAMMA,closed_eye_0241.jpg_face_1,B25,cerrado,0.078336,cerrado,0.088351,cerrado,TP
GAMMA,closed_eye_0241.jpg_face_1,B40,cerrado,0.078336,cerrado,0.07153,cerrado,TP
GAMMA,closed_eye_0243.jpg_face_1,B5,cerrado,0.087037,cerrado,,no_det,no_det
GAMMA,closed_eye_0243.jpg_face_1,B10,cerrado,0.087037,cerrado,0.100855,cerrado,TP
GAMMA,closed_eye_0243.jpg_face_1,B15,cerrado,0.087037,cerrado,0.090806,cerrado,TP
GAMMA,closed_eye_0243.jpg_face_1,B25,cerrado,0.087037,cerrado,0.08905,cerrado,TP
GAMMA,closed_eye_0243.jpg_face_1,B40,cerrado,0.087037,cerrado,0.083149,cerrado,TP
GAMMA,closed_eye_0243.jpg_face_2,B5,cerrado,0.065808,cerrado,,no_det,no_det
GAMMA,closed_eye_0243.jpg_face_2,B10,cerrado,0.065808,cerrado,,no_det,no_det
GAMMA,closed_eye_0243.jpg_face_2,B15,cerrado,0.065808,cerrado,,no_det,no_det
GAMMA,closed_eye_0243.jpg_face_2,B25,cerrado,0.065808,cerrado,0.117439,cerrado,TP
GAMMA,closed_eye_0243.jpg_face_2,B40,cerrado,0.065808,cerrado,0.095236,cerrado,TP
GAMMA,closed_eye_0248.jpg_face_1,B5,cerrado,0.088974,cerrado,0.077875,cerrado,TP
GAMMA,closed_eye_0248.jpg_face_1,B10,cerrado,0.088974,cerrado,0.088013,cerrado,TP
GAMMA,closed_eye_0248.jpg_face_1,B15,cerrado,0.088974,cerrado,0.078496,cerrado,TP
GAMMA,closed_eye_0248.jpg_face_1,B25,cerrado,0.088974,cerrado,0.078208,cerrado,TP
GAMMA,closed_eye_0248.jpg_face_1,B40,cerrado,0.088974,cerrado,0.0827,cerrado,TP
GAMMA,closed_eye_0249.JPG_face_1,B5,cerrado,0.081528,cerrado,,no_det,no_det
GAMMA,closed_eye_0249.JPG_face_1,B10,cerrado,0.081528,cerrado,,no_det,no_det
GAMMA,closed_eye_0249.JPG_face_1,B15,cerrado,0.081528,cerrado,,no_det,no_det
GAMMA,closed_eye_0249.JPG_face_1,B25,cerrado,0.081528,cerrado,,no_det,no_det
GAMMA,closed_eye_0249.JPG_face_1,B40,cerrado,0.081528,cerrado,,no_det,no_det
GAMMA,closed_eye_0251.jpg_face_1,B5,cerrado,0.114122,cerrado,0.121742,cerrado,TP
GAMMA,closed_eye_0251.jpg_face_1,B10,cerrado,0.114122,cerrado,0.109356,cerrado,TP
GAMMA,closed_eye_0251.jpg_face_1,B15,cerrado,0.114122,cerrado,0.091047,cerrado,TP
GAMMA,closed_eye_0251.jpg_face_1,B25,cerrado,0.114122,cerrado,0.102468,cerrado,TP
GAMMA,closed_eye_0251.jpg_face_1,B40,cerrado,0.114122,cerrado,0.094251,cerrado,TP
GAMMA,closed_eye_0260.jpg_face_1,B5,cerrado,0.037491,cerrado,0.071579,cerrado,TP
GAMMA,closed_eye_0260.jpg_face_1,B10,cerrado,0.037491,cerrado,0.06641,cerrado,TP
GAMMA,closed_eye_0260.jpg_face_1,B15,cerrado,0.037491,cerrado,0.058014,cerrado,TP
GAMMA,closed_eye_0260.jpg_face_1,B25,cerrado,0.037491,cerrado,0.045714,cerrado,TP
GAMMA,closed_eye_0260.jpg_face_1,B40,cerrado,0.037491,cerrado,0.045579,cerrado,TP
GAMMA,closed_eye_0261.jpg_face_1,B5,cerrado,0.037971,cerrado,0.053743,cerrado,TP
GAMMA,closed_eye_0261.jpg_face_1,B10,cerrado,0.037971,cerrado,0.048851,cerrado,TP
GAMMA,closed_eye_0261.jpg_face_1,B15,cerrado,0.037971,cerrado,0.032594,cerrado,TP
GAMMA,closed_eye_0261.jpg_face_1,B25,cerrado,0.037971,cerrado,0.034623,cerrado,TP
GAMMA,closed_eye_0261.jpg_face_1,B40,cerrado,0.037971,cerrado,0.032666,cerrado,TP
GAMMA,closed_eye_0271.jpg_face_1,B5,cerrado,0.046168,cerrado,0.088395,cerrado,TP
GAMMA,closed_eye_0271.jpg_face_1,B10,cerrado,0.046168,cerrado,0.073818,cerrado,TP
GAMMA,closed_eye_0271.jpg_face_1,B15,cerrado,0.046168,cerrado,0.062333,cerrado,TP
GAMMA,closed_eye_0271.jpg_face_1,B25,cerrado,0.046168,cerrado,0.0714,cerrado,TP
GAMMA,closed_eye_0271.jpg_face_1,B40,cerrado,0.046168,cerrado,0.057855,cerrado,TP
GAMMA,closed_eye_0272.jpg_face_1,B5,cerrado,0.068621,cerrado,0.072238,cerrado,TP
GAMMA,closed_eye_0272.jpg_face_1,B10,cerrado,0.068621,cerrado,0.07472,cerrado,TP
GAMMA,closed_eye_0272.jpg_face_1,B15,cerrado,0.068621,cerrado,0.062642,cerrado,TP
GAMMA,closed_eye_0272.jpg_face_1,B25,cerrado,0.068621,cerrado,0.064876,cerrado,TP
GAMMA,closed_eye_0272.jpg_face_1,B40,cerrado,0.068621,cerrado,0.053438,cerrado,TP
GAMMA,closed_eye_0282.jpg_face_1,B5,cerrado,0.098176,cerrado,0.105309,cerrado,TP
GAMMA,closed_eye_0282.jpg_face_1,B10,cerrado,0.098176,cerrado,0.09975,cerrado,TP
GAMMA,closed_eye_0282.jpg_face_1,B15,cerrado,0.098176,cerrado,0.085154,cerrado,TP
GAMMA,closed_eye_0282.jpg_face_1,B25,cerrado,0.098176,cerrado,0.087726,cerrado,TP
GAMMA,closed_eye_0282.jpg_face_1,B40,cerrado,0.098176,cerrado,0.0838,cerrado,TP
GAMMA,closed_eye_0288.jpg_face_1,B5,cerrado,0.025711,cerrado,0.057401,cerrado,TP
GAMMA,closed_eye_0288.jpg_face_1,B10,cerrado,0.025711,cerrado,0.053159,cerrado,TP
GAMMA,closed_eye_0288.jpg_face_1,B15,cerrado,0.025711,cerrado,0.044448,cerrado,TP
GAMMA,closed_eye_0288.jpg_face_1,B25,cerrado,0.025711,cerrado,0.04721,cerrado,TP
GAMMA,closed_eye_0288.jpg_face_1,B40,cerrado,0.025711,cerrado,0.03892,cerrado,TP
GAMMA,closed_eye_0296.jpg_face_3,B5,cerrado,0.06445,cerrado,0.14071,cerrado,TP
GAMMA,closed_eye_0296.jpg_face_3,B10,cerrado,0.06445,cerrado,0.122376,cerrado,TP
GAMMA,closed_eye_0296.jpg_face_3,B15,cerrado,0.06445,cerrado,0.091771,cerrado,TP
GAMMA,closed_eye_0296.jpg_face_3,B25,cerrado,0.06445,cerrado,0.083894,cerrado,TP
GAMMA,closed_eye_0296.jpg_face_3,B40,cerrado,0.06445,cerrado,0.07392,cerrado,TP
GAMMA,closed_eye_0312.jpg_face_2,B5,cerrado,0.057643,cerrado,0.05082,cerrado,TP
GAMMA,closed_eye_0312.jpg_face_2,B10,cerrado,0.057643,cerrado,0.052806,cerrado,TP
GAMMA,closed_eye_0312.jpg_face_2,B15,cerrado,0.057643,cerrado,0.060428,cerrado,TP
GAMMA,closed_eye_0312.jpg_face_2,B25,cerrado,0.057643,cerrado,0.059016,cerrado,TP
GAMMA,closed_eye_0312.jpg_face_2,B40,cerrado,0.057643,cerrado,0.055975,cerrado,TP
GAMMA,closed_eye_0334.BMP_face_1,B5,cerrado,0.080599,cerrado,0.104207,cerrado,TP
GAMMA,closed_eye_0334.BMP_face_1,B10,cerrado,0.080599,cerrado,0.089303,cerrado,TP
GAMMA,closed_eye_0334.BMP_face_1,B15,cerrado,0.080599,cerrado,0.088926,cerrado,TP
GAMMA,closed_eye_0334.BMP_face_1,B25,cerrado,0.080599,cerrado,0.084539,cerrado,TP
GAMMA,closed_eye_0334.BMP_face_1,B40,cerrado,0.080599,cerrado,0.081908,cerrado,TP
GAMMA,closed_eye_0335.jpg_face_1,B5,cerrado,0.137731,cerrado,,no_det,no_det
GAMMA,closed_eye_0335.jpg_face_1,B10,cerrado,0.137731,cerrado,,no_det,no_det
GAMMA,closed_eye_0335.jpg_face_1,B15,cerrado,0.137731,cerrado,,no_det,no_det
GAMMA,closed_eye_0335.jpg_face_1,B25,cerrado,0.137731,cerrado,,no_det,no_det
GAMMA,closed_eye_0335.jpg_face_1,B40,cerrado,0.137731,cerrado,0.156625,abierto,FN
GAMMA,closed_eye_0341.jpg_face_2,B5,cerrado,0.108515,cerrado,,no_det,no_det
GAMMA,closed_eye_0341.jpg_face_2,B10,cerrado,0.108515,cerrado,,no_det,no_det
GAMMA,closed_eye_0341.jpg_face_2,B15,cerrado,0.108515,cerrado,,no_det,no_det
GAMMA,closed_eye_0341.jpg_face_2,B25,cerrado,0.108515,cerrado,0.178611,abierto,FN
GAMMA,closed_eye_0341.jpg_face_2,B40,cerrado,0.108515,cerrado,0.160718,abierto,FN
GAMMA,closed_eye_0342.jpg_face_2,B5,cerrado,0.047956,cerrado,,no_det,no_det
GAMMA,closed_eye_0342.jpg_face_2,B10,cerrado,0.047956,cerrado,,no_det,no_det
GAMMA,closed_eye_0342.jpg_face_2,B15,cerrado,0.047956,cerrado,0.081982,cerrado,TP
GAMMA,closed_eye_0342.jpg_face_2,B25,cerrado,0.047956,cerrado,,no_det,no_det
GAMMA,closed_eye_0342.jpg_face_2,B40,cerrado,0.047956,cerrado,0.054504,cerrado,TP
GAMMA,closed_eye_0344.jpg_face_2,B5,cerrado,0.08469,cerrado,0.151657,cerrado,TP
GAMMA,closed_eye_0344.jpg_face_2,B10,cerrado,0.08469,cerrado,0.162026,abierto,FN
GAMMA,closed_eye_0344.jpg_face_2,B15,cerrado,0.08469,cerrado,0.133207,cerrado,TP
GAMMA,closed_eye_0344.jpg_face_2,B25,cerrado,0.08469,cerrado,0.111313,cerrado,TP
GAMMA,closed_eye_0344.jpg_face_2,B40,cerrado,0.08469,cerrado,0.114218,cerrado,TP
GAMMA,closed_eye_0346.jpg_face_1,B5,cerrado,0.087208,cerrado,,no_det,no_det
GAMMA,closed_eye_0346.jpg_face_1,B10,cerrado,0.087208,cerrado,,no_det,no_det
GAMMA,closed_eye_0346.jpg_face_1,B15,cerrado,0.087208,cerrado,,no_det,no_det
GAMMA,closed_eye_0346.jpg_face_1,B25,cerrado,0.087208,cerrado,0.096284,cerrado,TP
GAMMA,closed_eye_0346.jpg_face_1,B40,cerrado,0.087208,cerrado,0.084277,cerrado,TP
GAMMA,closed_eye_0353.jpg_face_1,B5,cerrado,0.052032,cerrado,0.068707,cerrado,TP
GAMMA,closed_eye_0353.jpg_face_1,B10,cerrado,0.052032,cerrado,0.068589,cerrado,TP
GAMMA,closed_eye_0353.jpg_face_1,B15,cerrado,0.052032,cerrado,0.068561,cerrado,TP
GAMMA,closed_eye_0353.jpg_face_1,B25,cerrado,0.052032,cerrado,0.073655,cerrado,TP
GAMMA,closed_eye_0353.jpg_face_1,B40,cerrado,0.052032,cerrado,0.065836,cerrado,TP
GAMMA,closed_eye_0360.jpg_face_1,B5,cerrado,0.088965,cerrado,0.103908,cerrado,TP
GAMMA,closed_eye_0360.jpg_face_1,B10,cerrado,0.088965,cerrado,0.089548,cerrado,TP
GAMMA,closed_eye_0360.jpg_face_1,B15,cerrado,0.088965,cerrado,0.096341,cerrado,TP
GAMMA,closed_eye_0360.jpg_face_1,B25,cerrado,0.088965,cerrado,0.090546,cerrado,TP
GAMMA,closed_eye_0360.jpg_face_1,B40,cerrado,0.088965,cerrado,0.072569,cerrado,TP
GAMMA,closed_eye_0361.jpg_face_3,B5,cerrado,0.051823,cerrado,0.09711,cerrado,TP
GAMMA,closed_eye_0361.jpg_face_3,B10,cerrado,0.051823,cerrado,0.092301,cerrado,TP
GAMMA,closed_eye_0361.jpg_face_3,B15,cerrado,0.051823,cerrado,0.066913,cerrado,TP
GAMMA,closed_eye_0361.jpg_face_3,B25,cerrado,0.051823,cerrado,0.079077,cerrado,TP
GAMMA,closed_eye_0361.jpg_face_3,B40,cerrado,0.051823,cerrado,0.061952,cerrado,TP
GAMMA,closed_eye_0365.jpg_face_2,B5,cerrado,0.067712,cerrado,0.105242,cerrado,TP
GAMMA,closed_eye_0365.jpg_face_2,B10,cerrado,0.067712,cerrado,0.079417,cerrado,TP
GAMMA,closed_eye_0365.jpg_face_2,B15,cerrado,0.067712,cerrado,0.093298,cerrado,TP
GAMMA,closed_eye_0365.jpg_face_2,B25,cerrado,0.067712,cerrado,0.064599,cerrado,TP
GAMMA,closed_eye_0365.jpg_face_2,B40,cerrado,0.067712,cerrado,0.063597,cerrado,TP
GAMMA,closed_eye_0372.jpg_face_5,B5,cerrado,0.024208,cerrado,0.028084,cerrado,TP
GAMMA,closed_eye_0372.jpg_face_5,B10,cerrado,0.024208,cerrado,0.030046,cerrado,TP
GAMMA,closed_eye_0372.jpg_face_5,B15,cerrado,0.024208,cerrado,0.028129,cerrado,TP
GAMMA,closed_eye_0372.jpg_face_5,B25,cerrado,0.024208,cerrado,0.025349,cerrado,TP
GAMMA,closed_eye_0372.jpg_face_5,B40,cerrado,0.024208,cerrado,0.024146,cerrado,TP
GAMMA,closed_eye_0382.jpg_face_1,B5,cerrado,0.035068,cerrado,0.043599,cerrado,TP
GAMMA,closed_eye_0382.jpg_face_1,B10,cerrado,0.035068,cerrado,0.035306,cerrado,TP
GAMMA,closed_eye_0382.jpg_face_1,B15,cerrado,0.035068,cerrado,0.029203,cerrado,TP
GAMMA,closed_eye_0382.jpg_face_1,B25,cerrado,0.035068,cerrado,0.030427,cerrado,TP
GAMMA,closed_eye_0382.jpg_face_1,B40,cerrado,0.035068,cerrado,0.030436,cerrado,TP
GAMMA,closed_eye_0386.jpg_face_1,B5,cerrado,0.173106,abierto,0.169607,abierto,FN
GAMMA,closed_eye_0386.jpg_face_1,B10,cerrado,0.173106,abierto,0.179187,abierto,FN
GAMMA,closed_eye_0386.jpg_face_1,B15,cerrado,0.173106,abierto,0.15258,cerrado,TP
GAMMA,closed_eye_0386.jpg_face_1,B25,cerrado,0.173106,abierto,0.158516,abierto,FN
GAMMA,closed_eye_0386.jpg_face_1,B40,cerrado,0.173106,abierto,0.150537,cerrado,TP
GAMMA,closed_eye_0402.jpg_face_1,B5,cerrado,0.058494,cerrado,,no_det,no_det
GAMMA,closed_eye_0402.jpg_face_1,B10,cerrado,0.058494,cerrado,0.125233,cerrado,TP
GAMMA,closed_eye_0402.jpg_face_1,B15,cerrado,0.058494,cerrado,0.102823,cerrado,TP
GAMMA,closed_eye_0402.jpg_face_1,B25,cerrado,0.058494,cerrado,0.076639,cerrado,TP
GAMMA,closed_eye_0402.jpg_face_1,B40,cerrado,0.058494,cerrado,0.072607,cerrado,TP
GAMMA,closed_eye_0406.jpg_face_1,B5,cerrado,0.05546,cerrado,,no_det,no_det
GAMMA,closed_eye_0406.jpg_face_1,B10,cerrado,0.05546,cerrado,0.055802,cerrado,TP
GAMMA,closed_eye_0406.jpg_face_1,B15,cerrado,0.05546,cerrado,0.056794,cerrado,TP
GAMMA,closed_eye_0406.jpg_face_1,B25,cerrado,0.05546,cerrado,0.06431,cerrado,TP
GAMMA,closed_eye_0406.jpg_face_1,B40,cerrado,0.05546,cerrado,0.06023,cerrado,TP
GAMMA,closed_eye_0411.jpg_face_1,B5,cerrado,0.039924,cerrado,,no_det,no_det
GAMMA,closed_eye_0411.jpg_face_1,B10,cerrado,0.039924,cerrado,0.056701,cerrado,TP
GAMMA,closed_eye_0411.jpg_face_1,B15,cerrado,0.039924,cerrado,0.050436,cerrado,TP
GAMMA,closed_eye_0411.jpg_face_1,B25,cerrado,0.039924,cerrado,0.049888,cerrado,TP
GAMMA,closed_eye_0411.jpg_face_1,B40,cerrado,0.039924,cerrado,0.051831,cerrado,TP
GAMMA,closed_eye_0421.jpg_face_1,B5,cerrado,0.105119,cerrado,0.101215,cerrado,TP
GAMMA,closed_eye_0421.jpg_face_1,B10,cerrado,0.105119,cerrado,0.114304,cerrado,TP
GAMMA,closed_eye_0421.jpg_face_1,B15,cerrado,0.105119,cerrado,0.11888,cerrado,TP
GAMMA,closed_eye_0421.jpg_face_1,B25,cerrado,0.105119,cerrado,0.115936,cerrado,TP
GAMMA,closed_eye_0421.jpg_face_1,B40,cerrado,0.105119,cerrado,0.119618,cerrado,TP
GAMMA,closed_eye_0423.jpg_face_1,B5,cerrado,0.029733,cerrado,0.034577,cerrado,TP
GAMMA,closed_eye_0423.jpg_face_1,B10,cerrado,0.029733,cerrado,0.032019,cerrado,TP
GAMMA,closed_eye_0423.jpg_face_1,B15,cerrado,0.029733,cerrado,0.040759,cerrado,TP
GAMMA,closed_eye_0423.jpg_face_1,B25,cerrado,0.029733,cerrado,0.038794,cerrado,TP
GAMMA,closed_eye_0423.jpg_face_1,B40,cerrado,0.029733,cerrado,0.03823,cerrado,TP
GAMMA,closed_eye_0424.jpg_face_1,B5,cerrado,0.054862,cerrado,,no_det,no_det
GAMMA,closed_eye_0424.jpg_face_1,B10,cerrado,0.054862,cerrado,0.064623,cerrado,TP
